title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence
boogie woogie bugle boy,bette midler,1973,71,1,99.38401442307692,0.49431937081473215,-22.698822021484375,0.2839374244213104,0.0,0.9904889464378357,0.0,0.6832581907838255
clair,gilbert o'sullivan,1973,72,1,107.666015625,0.6275231497628349,-18.03668975830078,0.23912276327610016,0.0,0.397285133600235,0.4040722995996475,0.7276460920061384
do it again,steely dan,1973,73,1,123.046875,0.3570316859654018,-27.503890991210938,0.3676412105560303,0.0,1.0,0.0,0.7065067836216518
kodachrome,paul simon,1973,74,1,135.99917763157896,0.5135744367327009,-22.02489471435547,0.2591743767261505,0.0,0.5709685683250427,0.1435471475124359,0.765570267985638
why cant we live together,timmy thomas,1973,75,1,107.666015625,0.0,-46.53147888183594,0.23874835669994354,0.23792680388136977,1.0,0.0,0.10214146205357143
so very hard to go,tower of power,1973,77,1,95.703125,0.6255805969238282,-18.104679107666016,0.28642016649246216,0.0,0.26112908124923706,0.6083063781261444,0.7016228158133371
masterpiece,the temptations,1973,80,1,123.046875,0.12186039515904018,-35.734886169433594,0.2581140100955963,0.0,0.15319319069385529,0.7702102139592171,0.1594725254603795
peaceful,helen reddy,1973,81,1,135.99917763157896,0.2468447004045759,-31.360435485839844,0.21118731796741486,0.0,0.3689219057559967,0.44661714136600494,0.712224320720013
one of a kind,spinners,1973,82,1,89.10290948275862,0.25984535217285154,-30.905412673950195,0.2523176372051239,0.15397268380964746,1.0,0.0,0.11433244789762449
funny face,donna fargo,1973,83,1,99.38401442307692,0.44700208391462054,-24.35492706298828,0.19959373772144318,0.0,0.33152928948402405,0.5027060657739639,0.6737947334038032
funky worm,ohio players,1973,84,1,86.1328125,0.5553153446742467,-20.563962936401367,0.30919626355171204,0.0,0.7436286807060242,0.0,0.1670619528634208
angie,the rolling stones,1973,85,1,129.19921875,0.34138483319963725,-28.051530838012695,0.1797304004430771,0.0,0.11264752596616745,0.8310287110507488,0.21656100681849888
dont expect me to be your friend,lobo,1973,87,1,78.30255681818181,0.47600669860839845,-23.339765548706055,0.21365340054035187,0.0,0.2656294107437134,0.6015558838844299,0.6344211043320692
break up to make up,the stylistics,1973,88,1,78.30255681818181,0.4448507036481585,-24.430225372314453,0.18295533955097198,0.024075956073629,0.11818969249725342,0.8227154612541199,0.1281899053400213
daisy a day,jud strunk,1973,89,1,89.10290948275862,0.5160839080810546,-21.937063217163086,0.23802633583545685,0.0,0.21485136449337006,0.6777229532599449,0.6655801590792652
also sprach zarathustra,deodato,1973,90,1,135.99917763157896,0.6453701019287109,-17.412046432495117,0.15297958254814148,0.34363709704387,0.027422135695815086,0.9588667964562774,0.79192940102484
stir it up,johnny nash,1973,91,1,172.265625,0.5012318202427455,-22.456886291503906,0.31989946961402893,0.0,0.3086565434932709,0.5370151847600937,0.3408155604771205
money,pink floyd,1973,92,1,112.34714673913044,0.1790830339704241,-33.732093811035156,0.26889219880104065,0.0,1.0,0.0,0.14798906409222148
gypsy man,war,1973,93,1,129.19921875,0.4307613917759487,-24.923351287841797,0.216178759932518,0.0,0.2572641372680664,0.6141037940979004,0.7344363185337612
the world is a ghetto,war,1973,94,1,92.28515625,0.2851249694824219,-30.020626068115234,0.2449028491973877,0.0,0.3277437090873718,0.5083844363689423,0.1262074715750558
yes we can can,the pointer sisters,1973,95,1,172.265625,0.3896383558000837,-26.36265754699707,0.46007564663887024,0.05418083784416905,0.40411055088043213,0.3938341736793518,0.3184968675885882
free ride,edgar winter group,1973,96,1,123.046875,0.3580411638532366,-27.46855926513672,0.2804025113582611,0.0,1.0,0.0,0.7067086791992188
space oddity,david bowie,1973,97,1,89.10290948275862,0.0,-49.61426544189453,0.18583746254444122,0.0,0.5261390805244446,0.21079137921333313,0.06236337746305418
it never rains in southern california,albert hammond,1973,98,1,117.45383522727273,0.5841119493756975,-19.556081771850586,0.22740234434604645,0.0,0.5273526310920715,0.2089710533618927,0.7399377510764382
the twelfth of never,donny osmond,1973,99,1,78.30255681818181,0.4964430672781808,-22.624492645263672,0.16547556221485138,0.12099428946839752,0.2606606185436249,0.6090090721845627,0.6385083780660257
the way we were,barbra streisand,1974,1,1,129.19921875,0.30321001325334823,-29.387649536132812,0.14623843133449554,0.33711579916612533,0.4819214642047882,0.2771178036928177,0.7089260428292411
seasons in the sun,terry jacks,1974,2,1,95.703125,0.5705835069928851,-20.029577255249023,0.2767801582813263,0.0,0.5203497409820557,0.2194753885269165,0.6906233978271484
loves theme,love unlimited orchestra,1974,3,1,95.703125,0.5097309112548828,-22.1594181060791,0.19318246841430664,0.0,0.3841126263141632,0.4238310605287552,0.6784528786795481
come and get your love,redbone,1974,4,1,107.666015625,0.6150804247174945,-18.472185134887695,0.27625200152397156,0.0,0.6337247490882874,0.04941287636756897,0.7251575469970704
dancing machine,jackson 5,1974,5,1,215.33203125,0.2695514678955078,-30.565698623657227,0.2544637620449066,0.0,0.7520455121994019,0.0,0.8539102935791016
tsop,mfsb,1974,7,1,117.45383522727273,0.49758595057896204,-22.584491729736328,0.22077196836471558,0.0,1.0,0.0,0.7226325513170911
the streak,ray stevens,1974,8,1,89.10290948275862,0.2843606676374163,-30.04737663269043,0.31983470916748047,0.0,0.5743112564086914,0.1385331153869629,0.11923551099053745
bennie and the jets,elton john,1974,9,1,66.25600961538461,0.3351697104317801,-28.269060134887695,0.16408251225948334,0.0,1.0,0.0,0.5804396769764659
one hell of a woman,mac davis,1974,10,1,117.45383522727273,0.4325109209333147,-24.862117767333984,0.23166750371456146,0.0,0.33706289529800415,0.4944056570529938,0.20961754538796165
until you come back to me,aretha franklin,1974,11,1,184.5703125,0.597979736328125,-19.070709228515625,0.22992469370365143,0.0,0.11601955443620682,0.8259706683456898,0.8865323311941964
jungle boogie,kool & the gang,1974,12,1,103.359375,0.5697472708565848,-20.05884552001953,0.268454909324646,0.0,0.4081958830356598,0.3877061754465103,0.20686240059988842
midnight at the oasis,maria muldaur,1974,13,1,99.38401442307692,0.5837515149797712,-19.568696975708008,0.2785128951072693,0.0,0.4344174265861511,0.3483738601207733,0.7011446196168334
you make me feel brand new,the stylistics,1974,14,1,75.99954044117646,0.4019613538469587,-25.931352615356445,0.16063283383846283,0.0,0.2291775643825531,0.6562336534261703,0.11467700028619845
show and tell,al wilson,1974,15,1,172.265625,0.5323707580566406,-21.367023468017578,0.2598305344581604,0.0,0.15093472599983215,0.7735979110002518,0.8470433480398996
rock on,david essex,1974,17,1,73.828125,0.0,-42.59018325805664,0.33335399627685547,0.0,0.8493826985359192,0.0,0.5296316964285714
sunshine on my shoulders,john denver,1974,18,1,143.5546875,0.4803704398018973,-23.187034606933594,0.16356168687343597,0.3406665885145488,0.5099773406982422,0.23503398895263672,0.7751198468889509
hooked on a feeling,blue swede,1974,20,1,112.34714673913044,0.5595023018973214,-20.41741943359375,0.25607195496559143,0.0,1.0,0.0,0.22407291767760096
band on the run,paul mccartney and wings,1974,22,1,161.4990234375,0.4753058842250279,-23.364294052124023,0.20850364863872528,0.0,0.6784968972206116,0.0,0.812559084211077
the most beautiful girl,charlie rich,1974,23,1,103.359375,0.39769009181431364,-26.080846786499023,0.19845201075077057,0.0,0.7277933955192566,0.0,0.6724509647914341
time in a bottle,jim croce,1974,24,1,135.99917763157896,0.47613825116838726,-23.335161209106445,0.21059441566467285,0.0,0.36331039667129517,0.45503440499305725,0.7580830308727753
annies song,john denver,1974,25,1,151.99908088235293,0.3655949183872768,-27.204177856445312,0.19459998607635498,0.0,0.5417405962944031,0.18738910555839539,0.7702598712824974
let me be there,olivia newton-john,1974,27,1,123.046875,0.41359405517578124,-25.524208068847656,0.18615514039993286,0.0,1.0,0.0,0.7178192574637277
sundown,gordon lightfoot,1974,28,1,103.359375,0.4659403119768415,-23.692089080810547,0.24385683238506317,0.0,0.261752724647522,0.607370913028717,0.18610100882393976
rock me gently,andy kim,1974,29,1,123.046875,0.651183591570173,-17.208574295043945,0.285675972700119,0.0,0.3504498302936554,0.4743252545595169,0.765337164742606
boogie down,eddie kendricks,1974,30,1,112.34714673913044,0.5283394949776786,-21.50811767578125,0.2488972395658493,0.0,0.3084355592727661,0.5373466610908508,0.21784035629367238
youre sixteen,ringo starr,1974,31,1,123.046875,0.6315389905657087,-17.896135330200195,0.25258561968803406,0.0,0.5469233989715576,0.17961490154266357,0.7614082445417132
if you love me,olivia newton-john,1974,32,1,129.19921875,0.5898312159946987,-19.355907440185547,0.21033154428005219,0.0,0.5508023500442505,0.17379647493362427,0.7662502833775112
dark lady,cher,1974,33,1,143.5546875,0.3744106837681362,-26.895626068115234,0.19473689794540405,0.0,0.3669757843017578,0.4495363235473633,0.25392789568219865
feel like makin love,roberta flack,1974,35,1,92.28515625,0.5075942993164062,-22.23419952392578,0.23131759464740753,0.3910189175477716,0.12040436267852783,0.8193934559822083,0.6707013375418527
just dont want to be lonely,the main ingredient,1974,36,1,151.99908088235293,0.4342264447893415,-24.802074432373047,0.29328835010528564,0.0,0.4241328537464142,0.3638007193803787,0.7839861765629104
nothing from nothing,billy preston,1974,37,1,103.359375,0.28808893476213726,-29.916887283325195,0.27435722947120667,0.0,0.16342990100383759,0.7548551484942436,0.6505307333809989
top of the world,carpenters,1974,39,1,184.5703125,0.5403983524867466,-21.086057662963867,0.25986266136169434,0.0,0.1306483894586563,0.8040274158120155,0.8750160544259208
the joker,the steve miller band,1974,40,1,161.4990234375,0.550999995640346,-20.71500015258789,0.25894293189048767,0.0,0.3496814966201782,0.47547775506973267,0.8276979064941407
ive got to use my imagination,gladys knight and the pips,1974,41,1,123.046875,0.525342777797154,-21.61300277709961,0.27149733901023865,0.34025211031280156,0.5339974164962769,0.19900387525558472,0.24016900198800223
the show must go on,three dog night,1974,42,1,103.359375,0.5107718331473214,-22.12298583984375,0.21768951416015625,0.0,0.4814230501651764,0.2778654247522354,0.6950673130580357
living for the city,stevie wonder,1974,44,1,99.38401442307692,0.5803436279296875,-19.687973022460938,0.2382935881614685,0.24666216583212575,0.03624330088496208,0.9456350486725569,0.2004630422068166
then came you,dionne warwick and the spinners,1974,46,1,117.45383522727273,0.5500538417271206,-20.74811553955078,0.2698175311088562,0.0,0.45393621921539307,0.3190956711769104,0.7331261295467228
the night chicago died,paper lace,1974,47,1,107.666015625,0.5420172010149275,-21.02939796447754,0.35006722807884216,0.0,0.5480096936225891,0.17798545956611633,0.710544902256557
the entertainer,marvin hamlisch,1974,48,1,135.99917763157896,0.18123059953962053,-33.65692901611328,0.15077702701091766,0.3614342982549533,0.011700037866830826,0.9824499431997538,0.6991015005470219
waterloo,abba,1974,49,1,73.828125,0.73744079044887,-14.18957233428955,0.20248036086559296,0.0,0.4675397574901581,0.2986903637647629,0.6771198545183454
the air that i breathe,the hollies,1974,50,1,161.4990234375,0.38959737505231584,-26.364091873168945,0.21199798583984375,0.0,0.7346975803375244,0.0,0.7954173823765346
rikki dont lose that number,steely dan,1974,51,1,112.34714673913044,0.047448948451450895,-38.33928680419922,0.1286059319972992,0.37452601209359304,0.3249284327030182,0.5126073509454727,0.12166224698842684
help me,joni mitchell,1974,53,1,161.4990234375,0.551692145211356,-20.69077491760254,0.2839888632297516,0.0,0.19545990228652954,0.7068101465702057,0.32783633640834264
you wont see me,anne murray,1974,54,1,112.34714673913044,0.37166769845145087,-26.99163055419922,0.21962952613830566,0.0,0.4816780984401703,0.27748285233974457,0.6865059969884268
you and me against the world,helen reddy,1974,57,1,151.99908088235293,0.22182976858956474,-32.235958099365234,0.1794431358575821,0.0,0.09164530038833618,0.8625320494174957,0.741506841322955
be thankful for what you got,william devaughn,1974,60,1,184.5703125,0.5247859954833984,-21.632490158081055,0.36205312609672546,0.2843537545084759,0.05367932841181755,0.9194810073822737,0.8718935830252511
hang on in there baby,johnny bristol,1974,61,1,95.703125,0.2650274004255022,-30.724040985107422,0.28265681862831116,0.0,0.6710919141769409,0.0,0.12951217651367186
eres tu,mocedades,1974,62,1,161.4990234375,0.4023814065115792,-25.916650772094727,0.19332130253314972,0.0,0.45021575689315796,0.32467636466026306,0.7979741886683873
radar love,golden earring,1974,64,1,99.38401442307692,0.5222024645124163,-21.72291374206543,0.2031906694173813,0.0,0.622033417224884,0.06694987416267395,0.6888348095233624
please come to boston,dave loggins,1974,65,1,135.99917763157896,0.5093025752476283,-22.174409866333008,0.19743968546390533,0.0,0.06633090227842331,0.900503646582365,0.7647158956886234
keep on smilin,wet willie,1974,66,1,103.359375,0.3668994903564453,-27.158517837524414,0.3000201880931854,0.0,0.3095758557319641,0.5356362164020538,0.1662928444998605
lookin for a love,bobby womack,1974,67,1,117.45383522727273,0.5464578356061663,-20.87397575378418,0.24940568208694458,0.0,0.5069196820259094,0.23962047696113586,0.7324069283225321
put your hands together,the o'jays,1974,68,1,143.5546875,0.514034925188337,-22.008777618408203,0.23201493918895721,0.0,0.8229809999465942,0.0,0.7818527439662388
on and on,gladys knight and the pips,1974,69,1,107.666015625,0.5146622249058315,-21.9868221282959,0.308797687292099,0.0,0.9527062773704529,0.0,0.2050739070347377
oh very young,cat stevens,1974,70,1,107.666015625,0.4985311235700335,-22.551410675048828,0.23051416873931885,0.05354367833635576,0.07878310978412628,0.8818253353238106,0.7018476867675781
leave me alone,helen reddy,1974,71,1,135.99917763157896,0.42882870265415735,-24.990995407104492,0.25511372089385986,0.0,0.6947321891784668,0.0,0.7486211211699292
goodbye yellow brick road,elton john,1974,72,1,123.046875,0.4157621656145368,-25.44832420349121,0.1689002513885498,0.0,0.1307818740606308,0.8038271889090538,0.7182528795514789
oh my my,ringo starr,1974,74,1,117.45383522727273,0.2961748395647321,-29.633880615234375,0.2378060221672058,0.0,0.5803086757659912,0.12953698635101318,0.6823503291142452
for the love of money,the o'jays,1974,75,1,99.38401442307692,0.5476423536028181,-20.832517623901367,0.2843540608882904,0.0,0.5990935564041138,0.10135966539382935,0.6939227873414427
i shot the sheriff,eric clapton,1974,76,1,95.703125,0.4345430646623884,-24.790992736816406,0.31245288252830505,0.0,0.2598360776901245,0.6102458834648132,0.16341530936104912
jet,paul mccartney and wings,1974,77,1,129.19921875,0.5431958334786552,-20.98814582824707,0.2078327089548111,0.0,0.21536579728126526,0.6769513040781021,0.2569232068743025
dont let the sun go down on me,elton john,1974,78,1,69.83741554054055,0.09613353184291294,-36.63532638549805,0.1711655855178833,0.0,0.5544233322143555,0.1683650016784668,0.5403068825268837
tubular bells,mike oldfield,1974,79,1,143.5546875,0.2526984623500279,-31.155553817749023,0.17702417075634003,0.0,0.39835140109062195,0.4024728983640671,0.229585451398577
love song,anne murray,1974,80,1,143.5546875,0.5250468117850168,-21.623361587524414,0.2410746067762375,0.0,0.3902643918991089,0.41460341215133667,0.7840551212855749
hello its me,todd rundgren,1974,82,1,172.265625,0.5601621355329242,-20.394325256347656,0.226474329829216,0.0,0.2703523337841034,0.5944714993238449,0.8526016235351563
i love,tom t. hall,1974,83,1,92.28515625,0.38032526288713725,-26.688615798950195,0.2021259218454361,0.1115658624552629,0.14818890392780304,0.7777166441082954,0.6452475302559989
clap for the wolfman,the guess who,1974,84,1,172.265625,0.633934075491769,-17.812307357788086,0.24164527654647827,0.0,0.17584624886512756,0.7362306267023087,0.8673560115269252
ill have to say i love you in a song,jim croce,1974,85,1,129.19921875,0.37913965497698104,-26.730112075805664,0.2138354629278183,0.1266116987940582,0.15569473803043365,0.7664578929543495,0.7241119711739676
the lords prayer,sister janet mead,1974,86,1,129.19921875,0.6118834904261998,-18.584077835083008,0.24793243408203125,0.0,0.28058645129203796,0.579120323061943,0.27066073826381143
trying to hold on to my woman,lamont dozier,1974,87,1,83.35433467741936,0.4375988551548549,-24.684040069580078,0.18397583067417145,0.0,0.3099386394023895,0.5350920408964157,0.6375647739111553
a very special love song,charlie rich,1974,89,1,151.99908088235293,0.45051918029785154,-24.231828689575195,0.18039031326770782,0.0,0.15109728276729584,0.7733540758490562,0.7872447236646123
my girl bill,jim stafford,1974,90,1,117.45383522727273,0.3526078360421317,-27.65872573852539,0.21033956110477448,0.0,0.3558112382888794,0.4662831425666809,0.693636928409725
helen wheels,paul mccartney and wings,1974,91,1,73.828125,0.5286815098353794,-21.49614715576172,0.2176811695098877,0.0,1.0,0.0,0.6353679983956473
my mistake was to love you,diana ross and marvin gaye,1974,92,1,112.34714673913044,0.4842118399483817,-23.05258560180664,0.24426084756851196,0.0,0.44580894708633423,0.33128657937049866,0.209014825287813
wildwood weed,jim stafford,1974,93,1,89.10290948275862,0.4234175545828683,-25.18038558959961,0.2220727652311325,0.0,0.5979889631271362,0.10301655530929565,0.6470468883796279
beach baby,first class,1974,94,1,135.99917763157896,0.41870596749441963,-25.345291137695312,0.18751569092273712,0.0,0.6006717085838318,0.09899243712425232,0.7465965741379816
me and baby brother,war,1974,95,1,112.34714673913044,0.5057710920061383,-22.298011779785156,0.29108527302742004,0.0,0.9951951503753662,0.0,0.21332667569936434
rockin roll baby,the stylistics,1974,96,1,123.046875,0.2880911145891462,-29.916810989379883,0.22770875692367554,0.0,1.0,0.0,0.6927186693464007
i honestly love you,olivia newton-john,1974,97,1,112.34714673913044,0.26471072605678014,-30.735124588012695,0.17900915443897247,0.0,0.3657045066356659,0.45144324004650116,0.6651146025094926
call on me,chicago,1974,98,1,129.19921875,0.5797628130231585,-19.708301544189453,0.27159032225608826,0.0,0.193521186709404,0.709718219935894,0.7642366027832032
wild thing,fancy,1974,99,1,103.359375,0.5090484074183873,-22.183305740356445,0.25702983140945435,0.048315366330426435,0.32496559619903564,0.5125516057014465,0.19472262791224892
love will keep us together,captain & tennille,1975,1,1,129.19921875,0.6150963374546596,-18.471628189086914,0.25425174832344055,0.0,0.34164494276046753,0.4875325858592987,0.7713033076695034
rhinestone cowboy,glen campbell,1975,2,1,112.34714673913044,0.6230111803327288,-18.194608688354492,0.2141624540090561,0.0,0.33430904150009155,0.49853643774986267,0.7367746933646824
philadelphia freedom,elton john,1975,3,1,123.046875,0.6911242076328823,-15.810652732849121,0.2540082633495331,0.0,0.1416543871164322,0.7875184193253517,0.7733252879551479
before the next teardrop falls,freddy fender,1975,4,1,92.28515625,0.3500592367989676,-27.747926712036133,0.2822721600532532,0.0,0.38804295659065247,0.4179355651140213,0.6391943250383649
my eyes adored you,frankie valli,1975,5,1,135.99917763157896,0.4600523267473493,-23.898168563842773,0.19296516478061676,0.0,0.1752292364835739,0.7371561452746391,0.7548658459885677
some kind of wonderful,grand funk,1975,6,1,123.046875,0.7000878470284598,-15.496925354003906,0.31601306796073914,0.0,0.4195011854171753,0.37074822187423706,0.7751180158342634
fame,david bowie,1975,8,1,95.703125,0.4064369201660156,-25.774707794189453,0.22143645584583282,0.0,0.4622953236103058,0.3065570145845413,0.6577940804617746
laughter in the rain,neil sedaka,1975,9,1,99.38401442307692,0.577837153843471,-19.775699615478516,0.2105281949043274,0.0,0.14459601044654846,0.7831059843301773,0.6999617473895734
one of these nights,eagles,1975,10,1,215.33203125,0.609181867327009,-18.678634643554688,0.20572365820407867,0.41513417837436317,0.07459373772144318,0.8881093934178352,0.4218363734654018
thank god im a country boy,john denver,1975,11,1,103.359375,0.3916858128138951,-26.290996551513672,0.41417720913887024,0.0,0.8913736939430237,0.0,0.6712501089913504
jive talkin,bee gees,1975,12,1,107.666015625,0.31663638523646764,-28.917726516723633,0.39633944630622864,0.0,0.2989844083786011,0.5515233874320984,0.16546873910086496
best of my love,eagles,1975,13,1,89.10290948275862,0.545728519984654,-20.89950180053711,0.18925164639949799,0.0,0.21629059314727783,0.6755641102790833,0.671509081459985
lovin you,minnie riperton,1975,14,1,83.35433467741936,0.24614922659737723,-31.384777069091797,0.18710719048976898,0.20236037710224197,0.045846179127693176,0.9312307313084602,0.5992748481996598
kung fu fighting,carl douglas,1975,15,1,103.359375,0.33974200657435827,-28.10902976989746,0.18053315579891205,0.0,0.9014363288879395,0.0,0.1608613477434431
black water,the doobie brothers,1975,16,1,83.35433467741936,0.06932165963309152,-37.5737419128418,0.17440885305404663,0.0,0.49575287103652954,0.2563706934452057,0.5639093348068026
ballroom blitz,sweet,1975,17,1,112.34714673913044,0.7300229208809988,-14.449197769165039,0.2908705174922943,0.0,1.0,0.0,0.7581770414743364
another somebody done somebody wrong song,b.j. thomas,1975,18,1,123.046875,0.5007881709507533,-22.472414016723633,0.22476787865161896,0.0,0.8213174343109131,0.0,0.7352580806187221
he dont love you,tony orlando & dawn,1975,19,1,117.45383522727273,0.4231671469552176,-25.189149856567383,0.2284124493598938,0.0,0.3311399221420288,0.5032901167869568,0.7077487905923423
at seventeen,janis ian,1975,20,1,123.046875,0.43584981645856585,-24.745256423950195,0.222981259226799,0.0,0.5912925004959106,0.11306124925613403,0.7222704097202846
pick up the pieces,average white band,1975,21,1,107.666015625,0.5166554042271205,-21.91706085205078,0.26616623997688293,0.0,0.8247143626213074,0.0,0.7054725428989955
lady marmalade,labelle,1975,23,1,112.34714673913044,0.4592260088239397,-23.92708969116211,0.25020089745521545,0.0,1.0,0.0,0.7040176590629246
why cant we be friends,war,1975,24,1,184.5703125,0.35198778424944194,-27.68042755126953,0.29894572496414185,0.0,1.0,0.0,0.3373339407784598
love wont let me wait,major harris,1975,25,1,117.45383522727273,0.4038785117013114,-25.8642520904541,0.21855247020721436,0.0,0.47244521975517273,0.2913321703672409,0.203891063541561
boogie on reggae woman,stevie wonder,1975,26,1,107.666015625,0.5435677664620536,-20.975128173828125,0.45441773533821106,0.0,0.590523898601532,0.11421415209770203,0.7108550153459822
angie baby,helen reddy,1975,28,1,161.4990234375,0.3108607700892857,-29.119873046875,0.2395361214876175,0.0,0.7545539140701294,0.0,0.7796700613839286
jackie blue,ozark mountain daredevils,1975,30,1,103.359375,0.6904937471662249,-15.832718849182129,0.2455083280801773,0.0,0.09743836522102356,0.8538424521684647,0.7310116958618164
fire,ohio players,1975,31,1,99.38401442307692,0.3561857495989118,-27.533498764038086,0.21718116104602814,0.0,0.6893811821937561,0.0,0.15563146654066146
magic,pilot,1975,32,1,103.359375,0.47490517752511163,-23.378318786621094,0.24546171724796295,0.0,1.0,0.0,0.6878939819335937
please mr postman,carpenters,1975,33,1,135.99917763157896,0.5749972752162389,-19.87509536743164,0.26584354043006897,0.0,0.8327677845954895,0.0,0.7778548356823456
sister golden hair,america,1975,34,1,135.99917763157896,0.49419332231794083,-22.70323371887207,0.21664917469024658,0.0,0.48085469007492065,0.278717964887619,0.7616940451026859
lucy in the sky with diamonds,elton john,1975,35,1,117.45383522727273,0.19678235735212055,-33.11261749267578,0.16801171004772186,0.008969981393133653,0.15311388671398163,0.7703291699290276,0.6624718326717228
mandy,barry manilow,1975,36,1,107.666015625,0.3277209145682199,-28.529767990112305,0.15052779018878937,0.10679143190056639,0.8617550134658813,0.0,0.6676856449672154
have you never been mellow,olivia newton-john,1975,37,1,123.046875,0.43921486990792413,-24.627479553222656,0.2023068517446518,0.0,1.0,0.0,0.7229434204101562
could it be magic,barry manilow,1975,38,1,35.888671875,0.23028248378208704,-31.940113067626953,0.12987981736660004,0.13620800617473716,0.24915887415409088,0.6262616887688637,0.04605649675641741
cats in the cradle,harry chapin,1975,39,1,143.5546875,0.3741936274937221,-26.903223037719727,0.23668867349624634,0.0,0.18811243772506714,0.7178313434123993,0.7538844844273158
wildfire,michael murphey,1975,40,1,151.99908088235293,0.054307447160993304,-38.099239349365234,0.193619966506958,0.0,0.050408244132995605,0.9243876338005066,0.7080023770372407
im not in love,10cc,1975,43,1,89.10290948275862,0.5282102857317243,-21.51263999938965,0.16850610077381134,0.0,0.10725659132003784,0.8391151130199432,0.6680054346093991
i can help,billy swan,1975,44,1,123.046875,0.5928647722516741,-19.249732971191406,0.2448742836713791,0.0,0.6662019491195679,0.0006970763206481934,0.7536734008789063
fallin in love,"hamilton, joe frank & reynolds",1975,45,1,172.265625,0.7426566532679967,-14.007017135620117,0.217354878783226,0.0,0.20571820437908173,0.6914226934313774,0.38910052708217074
feelings,morris albert,1975,46,1,161.4990234375,0.3370687757219587,-28.202592849731445,0.18028892576694489,0.0,0.3765418827533722,0.4351871758699417,0.2849116625104632
when will i be loved,linda ronstadt,1975,47,1,135.99917763157896,0.585919189453125,-19.492828369140625,0.2271079421043396,0.0,0.11409949511289597,0.828850757330656,0.7800392185297228
chevy van,sammy johns,1975,48,1,151.99908088235293,0.5687029702322823,-20.095396041870117,0.19011074304580688,0.0,0.9634363055229187,0.0,0.8108814816514984
youre the first the last my everything,barry white,1975,49,1,129.19921875,0.6319366455078125,-17.882217407226562,0.265886515378952,0.0,1.0,0.0,0.7746713692801339
please mr please,olivia newton-john,1975,50,1,143.5546875,0.5332096644810268,-21.337661743164062,0.2212725430727005,0.0,0.5055835247039795,0.24162471294403076,0.7856876918247768
youre no good,linda ronstadt,1975,51,1,103.359375,0.5828331538609096,-19.600839614868164,0.2619198262691498,0.0,0.397735595703125,0.4033966064453125,0.7094795772007534
walking in rhythm,the blackbyrds,1975,53,1,112.34714673913044,0.7143854141235352,-14.99651050567627,0.2605736255645752,0.0,0.3352887034416199,0.4970669448375702,0.7550495401228436
the way we weretry to remember,gladys knight and the pips,1975,54,1,123.046875,0.2251894269670759,-32.118370056152344,0.2130432277917862,0.0,0.8720715045928955,0.0,0.6801383318219866
midnight blue,melissa manchester,1975,55,1,89.10290948275862,0.45325219290597096,-24.136173248291016,0.21060270071029663,0.0,0.12983767688274384,0.8052434846758842,0.6530138160442485
dont call us well call you,sugarloaf/jerry corbetta,1975,56,1,95.703125,0.6229866027832032,-18.19546890258789,0.31883442401885986,0.0,0.3513304889202118,0.4730042666196823,0.7011040169852121
poetry man,phoebe snow,1975,57,1,129.19921875,0.3907837459019252,-26.322568893432617,0.19615496695041656,0.0,0.101997971534729,0.8470030426979065,0.7264407893589565
how long,ace,1975,58,1,123.046875,0.48962064470563615,-22.863277435302734,0.25267279148101807,0.4700729970940688,0.0693201795220375,0.8960197307169437,0.7330245753696987
express,b.t. express,1975,59,1,107.666015625,0.36278414045061386,-27.302555084228516,0.2658568024635315,0.0,1.0,0.0,0.6746982901436942
lady,styx,1975,61,1,89.10290948275862,0.30892486572265626,-29.18762969970703,0.2062027007341385,0.0,0.16099946200847626,0.7585008069872856,0.6241483506075854
bad time,grand funk,1975,62,1,123.046875,0.6679088592529296,-16.62318992614746,0.2142370492219925,0.0,0.34059903025627136,0.48910145461559296,0.2686822182791574
only women bleed,alice cooper,1975,63,1,103.359375,0.49617903573172434,-22.63373374938965,0.2029380351305008,0.0,0.07959377765655518,0.8806093335151672,0.6921487535749162
doctors orders,carol douglas,1975,64,1,129.19921875,0.4066974639892578,-25.765588760375977,0.2768062353134155,0.028015314736594132,1.0,0.0,0.729623532976423
one man womanone woman man,paul anka,1975,66,1,107.666015625,0.5345375061035156,-21.291187286376953,0.25385230779647827,0.0,0.3549085557460785,0.46763716638088226,0.7090489632742746
feel like makin love,bad company,1975,67,1,86.1328125,0.5402624947684151,-21.09081268310547,0.22985924780368805,0.0,0.24520322680473328,0.6321951597929001,0.6640513828822545
how sweet it is,james taylor,1975,68,1,107.666015625,0.5134062085832868,-22.03078269958496,0.2732047736644745,0.0,0.3241406977176666,0.5137889534235001,0.7048227037702288
dance with me,orleans,1975,69,1,129.19921875,0.38288939339774,-26.5988712310791,0.22333259880542755,0.0,0.2527790367603302,0.6208314448595047,0.7248619188581195
cut the cake,average white band,1975,70,1,107.666015625,0.495787593296596,-22.64743423461914,0.37496158480644226,0.0,0.35682570934295654,0.4647614359855652,0.7012989807128907
never can say goodbye,gloria gaynor,1975,71,1,129.19921875,0.6524327959333147,-17.164852142333984,0.23650681972503662,0.0,0.636409342288971,0.04538598656654358,0.7787705993652344
